Confirmed,Country/Region,Deaths,Last Update,Latitude,Longitude,Province/State,Recovered
2.0,US,0.0,2020-02-21T05:23:04,,,"Santa Clara, CA",1.0
1.0,Afghanistan,0.0,2020-02-24T23:33:02,,,,0.0
1.0,Bahrain,0.0,2020-02-24T23:33:02,,,,0.0
1.0,Belgium,0.0,2020-02-17T04:23:06,,,,1.0
1.0,Cambodia,0.0,2020-02-12T07:43:02,,,,1.0
1.0,Canada,0.0,2020-02-12T18:53:03,,,"London, ON",1.0
1.0,Egypt,0.0,2020-02-21T18:53:02,,,,0.0
1.0,Finland,0.0,2020-02-12T00:03:12,,,,1.0
1.0,Iraq,0.0,2020-02-24T23:33:02,,,,0.0
1.0,Israel,0.0,2020-02-22T20:53:02,,,From Diamond Princess,0.0
1.0,Kuwait,0.0,2020-02-24T23:33:02,,,,0.0
1.0,Lebanon,0.0,2020-02-22T20:53:02,,,,0.0
1.0,Mainland China,0.0,2020-02-12T06:43:02,,,Tibet,1.0
1.0,Nepal,0.0,2020-02-12T14:43:03,,,,1.0
1.0,Sri Lanka,0.0,2020-02-08T03:43:03,,,,1.0
1.0,Sweden,0.0,2020-02-01T02:13:26,,,,0.0
1.0,US,0.0,2020-02-01T19:43:03,,,"Boston, MA",0.0
1.0,US,0.0,2020-02-21T05:13:09,,,"Humboldt County, CA",0.0
1.0,US,0.0,2020-02-01T19:53:03,,,"Los Angeles, CA",0.0
1.0,US,0.0,2020-02-05T21:53:02,,,"Madison, WI",0.0
1.0,US,0.0,2020-02-01T19:53:03,,,"Orange, CA",0.0
1.0,US,0.0,2020-02-21T23:13:16,,,"Sacramento County, CA",0.0
1.0,US,0.0,2020-02-13T18:53:02,,,"San Antonio, TX",0.0
1.0,US,0.0,2020-02-09T07:03:04,,,"Seattle, WA",1.0
1.0,US,0.0,2020-02-01T19:43:03,,,"Tempe, AZ",0.0
0.0,US,0.0,2020-02-24T23:33:02,,,"Lackland, TX (From Diamond Princess)",0.0
0.0,US,0.0,2020-02-24T23:33:02,,,"Omaha, NE (From Diamond Princess)",0.0
0.0,US,0.0,2020-02-24T23:33:02,,,"Travis, CA (From Diamond Princess)",0.0
64786.0,Mainland China,2563.0,2020-02-25T15:23:04,,,Hubei,18971.0
1347.0,Mainland China,7.0,2020-02-25T08:53:02,,,Guangdong,822.0
1271.0,Mainland China,19.0,2020-02-25T12:43:02,,,Henan,1002.0
1205.0,Mainland China,1.0,2020-02-25T09:13:05,,,Zhejiang,808.0
1016.0,Mainland China,4.0,2020-02-25T15:03:05,,,Hunan,768.0
989.0,Mainland China,6.0,2020-02-25T06:33:02,,,Anhui,712.0
977.0,South Korea,10.0,2020-02-25T08:13:19,,,,22.0
934.0,Mainland China,1.0,2020-02-25T15:03:05,,,Jiangxi,683.0
756.0,Mainland China,6.0,2020-02-25T12:53:02,,,Shandong,355.0
691.0,Others,3.0,2020-02-23T22:33:03,,,Diamond Princess cruise ship,0.0
631.0,Mainland China,0.0,2020-02-25T00:53:02,,,Jiangsu,458.0
576.0,Mainland China,6.0,2020-02-25T23:23:03,,,Chongqing,372.0
529.0,Mainland China,3.0,2020-02-25T15:03:05,,,Sichuan,289.0
480.0,Mainland China,12.0,2020-02-25T15:23:04,,,Heilongjiang,243.0
400.0,Mainland China,4.0,2020-02-25T01:33:02,,,Beijing,215.0
336.0,Mainland China,3.0,2020-02-25T06:33:02,,,Shanghai,268.0
322.0,Italy,10.0,2020-02-25T18:55:32,,,,1.0
311.0,Mainland China,6.0,2020-02-25T12:43:02,,,Hebei,248.0
294.0,Mainland China,1.0,2020-02-25T10:03:07,,,Fujian,199.0
252.0,Mainland China,2.0,2020-02-25T10:03:07,,,Guangxi,134.0
245.0,Mainland China,1.0,2020-02-25T15:23:04,,,Shaanxi,186.0
174.0,Mainland China,2.0,2020-02-25T04:53:02,,,Yunnan,129.0
170.0,Japan,1.0,2020-02-25T14:53:03,,,,22.0
168.0,Mainland China,5.0,2020-02-25T12:53:02,,,Hainan,124.0
146.0,Mainland China,2.0,2020-02-25T08:03:07,,,Guizhou,104.0
135.0,Mainland China,3.0,2020-02-25T15:23:04,,,Tianjin,91.0
133.0,Mainland China,0.0,2020-02-25T23:13:03,,,Shanxi,98.0
121.0,Mainland China,1.0,2020-02-25T00:23:03,,,Liaoning,83.0
95.0,Iran,16.0,2020-02-25T14:53:03,,,,0.0
93.0,Mainland China,1.0,2020-02-25T15:23:04,,,Jilin,63.0
91.0,Mainland China,2.0,2020-02-24T15:13:07,,,Gansu,80.0
91.0,Singapore,0.0,2020-02-25T18:55:32,,,,53.0
84.0,Hong Kong,2.0,2020-02-25T09:43:02,,,Hong Kong,19.0
76.0,Mainland China,2.0,2020-02-24T15:03:05,,,Xinjiang,30.0
75.0,Mainland China,0.0,2020-02-25T23:53:02,,,Inner Mongolia,35.0
71.0,Mainland China,0.0,2020-02-25T03:53:02,,,Ningxia,61.0
37.0,Thailand,0.0,2020-02-25T08:53:02,,,,22.0
36.0,US,0.0,2020-02-25T21:23:03,,,Unassigned Location (From Diamond Princess),0.0
31.0,Taiwan,1.0,2020-02-25T06:53:02,,,Taiwan,5.0
23.0,Bahrain,0.0,2020-02-25T18:55:32,,,,0.0
22.0,Malaysia,0.0,2020-02-24T11:53:02,,,,18.0
18.0,Mainland China,0.0,2020-02-21T04:43:02,,,Qinghai,18.0
17.0,Germany,0.0,2020-02-25T21:33:02,,,,14.0
16.0,Vietnam,0.0,2020-02-25T08:53:02,,,,16.0
14.0,France,1.0,2020-02-25T21:23:03,,,,11.0
13.0,UK,0.0,2020-02-24T08:33:02,,,,8.0
13.0,United Arab Emirates,0.0,2020-02-22T14:53:02,,,,4.0
11.0,Kuwait,0.0,2020-02-25T23:43:03,,,,0.0
10.0,Macau,0.0,2020-02-25T15:23:04,,,Macau,7.0
7.0,Australia,0.0,2020-02-22T17:03:05,,,From Diamond Princess,0.0
7.0,Canada,0.0,2020-02-25T02:23:05,,,British Columbia,0.0
6.0,Spain,0.0,2020-02-25T21:33:02,,,,2.0
5.0,Australia,0.0,2020-02-21T05:43:02,,,Queensland,1.0
4.0,Australia,0.0,2020-02-13T17:53:03,,,New South Wales,4.0
4.0,Australia,0.0,2020-02-13T17:53:03,,,Victoria,4.0
3.0,Canada,0.0,2020-02-24T14:43:03,,,"Toronto, ON",2.0
3.0,India,0.0,2020-02-16T07:43:02,,,,3.0
3.0,Philippines,1.0,2020-02-12T07:43:02,,,,1.0
2.0,Australia,0.0,2020-02-17T08:13:09,,,South Australia,2.0
2.0,Austria,0.0,2020-02-25T18:55:32,,,None,0.0
2.0,Oman,0.0,2020-02-25T01:13:09,,,,0.0
2.0,Russia,0.0,2020-02-12T14:43:03,,,,2.0
2.0,US,0.0,2020-02-09T19:03:03,,,"Chicago, IL",2.0
2.0,US,0.0,2020-02-03T03:53:02,,,"San Benito, CA",0.0
2.0,US,0.0,2020-02-21T05:43:02,,,"San Diego County, CA",1.0
2.0,US,0.0,2020-02-21T05:23:04,,,"Santa Clara, CA",1.0
1.0,Afghanistan,0.0,2020-02-24T23:33:02,,,,0.0
1.0,Algeria,0.0,2020-02-25T23:43:03,,,,0.0
1.0,Belgium,0.0,2020-02-17T04:23:06,,,,1.0
1.0,Cambodia,0.0,2020-02-12T07:43:02,,,,1.0
1.0,Canada,0.0,2020-02-12T18:53:03,,,"London, ON",1.0
1.0,Croatia,0.0,2020-02-25T18:55:32,,,,0.0
1.0,Egypt,0.0,2020-02-21T18:53:02,,,,0.0
1.0,Finland,0.0,2020-02-12T00:03:12,,,,1.0
1.0,Iraq,0.0,2020-02-24T23:33:02,,,,0.0
1.0,Israel,0.0,2020-02-22T20:53:02,,,From Diamond Princess,0.0
1.0,Lebanon,0.0,2020-02-22T20:53:02,,,,0.0
1.0,Mainland China,0.0,2020-02-12T06:43:02,,,Tibet,1.0
1.0,Nepal,0.0,2020-02-12T14:43:03,,,,1.0
1.0,Sri Lanka,0.0,2020-02-08T03:43:03,,,,1.0
1.0,Sweden,0.0,2020-02-01T02:13:26,,,,0.0
1.0,Switzerland,0.0,2020-02-25T19:13:21,,,,0.0
1.0,US,0.0,2020-02-01T19:43:03,,,"Boston, MA",0.0
1.0,US,0.0,2020-02-21T05:13:09,,,"Humboldt County, CA",0.0
1.0,US,0.0,2020-02-01T19:53:03,,,"Los Angeles, CA",0.0
1.0,US,0.0,2020-02-05T21:53:02,,,"Madison, WI",0.0
1.0,US,0.0,2020-02-01T19:53:03,,,"Orange, CA",0.0
1.0,US,0.0,2020-02-21T23:13:16,,,"Sacramento County, CA",0.0
1.0,US,0.0,2020-02-13T18:53:02,,,"San Antonio, TX",0.0
1.0,US,0.0,2020-02-09T07:03:04,,,"Seattle, WA",1.0
1.0,US,0.0,2020-02-25T21:23:03,,,"Tempe, AZ",1.0
0.0,US,0.0,2020-02-24T23:33:02,,,"Lackland, TX (From Diamond Princess)",0.0
0.0,US,0.0,2020-02-24T23:33:02,,,"Omaha, NE (From Diamond Princess)",0.0
0.0,US,0.0,2020-02-24T23:33:02,,,"Travis, CA (From Diamond Princess)",0.0
65187.0,Mainland China,2615.0,2020-02-26T14:13:10,,,Hubei,20969.0
1347.0,Mainland China,7.0,2020-02-26T10:33:02,,,Guangdong,851.0
1271.0,Mainland China,19.0,2020-02-26T10:33:02,,,Henan,1033.0
1261.0,South Korea,12.0,2020-02-26T11:03:11,,,,22.0
1205.0,Mainland China,1.0,2020-02-26T10:33:02,,,Zhejiang,867.0
1016.0,Mainland China,4.0,2020-02-26T10:13:11,,,Hunan,783.0
989.0,Mainland China,6.0,2020-02-26T10:13:11,,,Anhui,744.0
934.0,Mainland China,1.0,2020-02-26T01:13:04,,,Jiangxi,719.0
756.0,Mainland China,6.0,2020-02-26T12:43:02,,,Shandong,377.0
705.0,Others,4.0,2020-02-26T19:33:02,,,Diamond Princess cruise ship,10.0
631.0,Mainland China,0.0,2020-02-26T10:13:11,,,Jiangsu,478.0
576.0,Mainland China,6.0,2020-02-26T23:43:02,,,Chongqing,384.0
531.0,Mainland China,3.0,2020-02-26T10:13:11,,,Sichuan,307.0
480.0,Mainland China,12.0,2020-02-26T10:33:02,,,Heilongjiang,249.0
453.0,Italy,12.0,2020-02-26T23:43:03,,,,3.0
400.0,Mainland China,4.0,2020-02-26T00:53:02,,,Beijing,235.0
337.0,Mainland China,3.0,2020-02-26T23:53:01,,,Shanghai,272.0
312.0,Mainland China,6.0,2020-02-26T10:33:02,,,Hebei,261.0
294.0,Mainland China,1.0,2020-02-26T10:33:02,,,Fujian,218.0
252.0,Mainland China,2.0,2020-02-26T14:13:10,,,Guangxi,147.0
245.0,Mainland China,1.0,2020-02-26T14:13:10,,,Shaanxi,192.0
189.0,Japan,2.0,2020-02-26T23:43:03,,,,22.0
174.0,Mainland China,2.0,2020-02-26T05:13:16,,,Yunnan,144.0
168.0,Mainland China,5.0,2020-02-26T12:43:02,,,Hainan,129.0
146.0,Mainland China,2.0,2020-02-25T08:03:07,,,Guizhou,104.0
139.0,Iran,19.0,2020-02-26T23:43:03,,,,49.0
135.0,Mainland China,3.0,2020-02-26T12:43:02,,,Tianjin,96.0
133.0,Mainland China,0.0,2020-02-26T14:13:10,,,Shanxi,104.0
121.0,Mainland China,1.0,2020-02-26T00:13:05,,,Liaoning,88.0
93.0,Mainland China,1.0,2020-02-26T14:13:10,,,Jilin,65.0
93.0,Singapore,0.0,2020-02-26T19:33:02,,,,62.0
91.0,Hong Kong,2.0,2020-02-26T23:43:02,,,Hong Kong,24.0
91.0,Mainland China,2.0,2020-02-26T14:13:10,,,Gansu,81.0
76.0,Mainland China,2.0,2020-02-26T14:23:03,,,Xinjiang,34.0
75.0,Mainland China,0.0,2020-02-26T15:03:05,,,Inner Mongolia,38.0
71.0,Mainland China,0.0,2020-02-26T03:53:01,,,Ningxia,65.0
42.0,US,0.0,2020-02-26T20:03:06,,,Unassigned Location (From Diamond Princess),0.0
40.0,Thailand,0.0,2020-02-26T07:23:03,,,,22.0
33.0,Bahrain,0.0,2020-02-26T21:03:07,,,,0.0
32.0,Taiwan,1.0,2020-02-26T12:23:04,,,Taiwan,5.0
27.0,Germany,0.0,2020-02-26T23:43:03,,,,15.0
26.0,Kuwait,0.0,2020-02-26T19:23:04,,,,0.0
22.0,Malaysia,0.0,2020-02-24T11:53:02,,,,18.0
18.0,France,2.0,2020-02-26T20:03:06,,,,11.0
18.0,Mainland China,0.0,2020-02-21T04:43:02,,,Qinghai,18.0
16.0,Vietnam,0.0,2020-02-25T08:53:02,,,,16.0
13.0,Spain,0.0,2020-02-26T20:43:02,,,,2.0
13.0,UK,0.0,2020-02-24T08:33:02,,,,8.0
13.0,United Arab Emirates,0.0,2020-02-22T14:53:02,,,,4.0
10.0,Macau,0.0,2020-02-25T15:23:04,,,Macau,7.0
7.0,Australia,0.0,2020-02-22T17:03:05,,,From Diamond Princess,0.0
7.0,Canada,0.0,2020-02-25T02:23:05,,,British Columbia,0.0
5.0,Australia,0.0,2020-02-21T05:43:02,,,Queensland,1.0
5.0,Iraq,0.0,2020-02-26T04:53:02,,,,0.0
4.0,Australia,0.0,2020-02-13T17:53:03,,,New South Wales,4.0
4.0,Australia,0.0,2020-02-13T17:53:03,,,Victoria,4.0
4.0,Oman,0.0,2020-02-26T04:53:02,,,,0.0
3.0,Canada,0.0,2020-02-24T14:43:03,,,"Toronto, ON",2.0
3.0,Croatia,0.0,2020-02-26T20:03:06,,,,0.0
3.0,India,0.0,2020-02-16T07:43:02,,,,3.0
3.0,Philippines,1.0,2020-02-12T07:43:02,,,,1.0
2.0,Australia,0.0,2020-02-17T08:13:09,,,South Australia,2.0
2.0,Austria,0.0,2020-02-26T00:13:06,,,,0.0
2.0,Finland,0.0,2020-02-26T19:03:08,,,,1.0
2.0,Israel,0.0,2020-02-26T20:33:02,,,,0.0
2.0,Lebanon,0.0,2020-02-26T19:33:02,,,,0.0
2.0,Pakistan,0.0,2020-02-26T23:53:02,,,,0.0
2.0,Russia,0.0,2020-02-12T14:43:03,,,,2.0
2.0,Sweden,0.0,2020-02-26T18:53:02,,,,0.0
2.0,US,0.0,2020-02-09T19:03:03,,,"Chicago, IL",2.0
2.0,US,0.0,2020-02-03T03:53:02,,,"San Benito, CA",0.0
2.0,US,0.0,2020-02-21T05:43:02,,,"San Diego County, CA",1.0
2.0,US,0.0,2020-02-21T05:23:04,,,"Santa Clara, CA",1.0
1.0,Afghanistan,0.0,2020-02-24T23:33:02,,,,0.0
1.0,Algeria,0.0,2020-02-25T23:43:03,,,,0.0
1.0,Belgium,0.0,2020-02-17T04:23:06,,,,1.0
1.0,Brazil,0.0,2020-02-26T23:53:02,,,,0.0
1.0,Cambodia,0.0,2020-02-12T07:43:02,,,,1.0
1.0,Canada,0.0,2020-02-12T18:53:03,,,"London, ON",1.0
1.0,Egypt,0.0,2020-02-21T18:53:02,,,,0.0
1.0,Georgia,0.0,2020-02-26T19:03:08,,,,0.0
1.0,Greece,0.0,2020-02-26T15:53:05,,,,0.0
1.0,Mainland China,0.0,2020-02-12T06:43:02,,,Tibet,1.0
1.0,Nepal,0.0,2020-02-12T14:43:03,,,,1.0
1.0,North Macedonia,0.0,2020-02-26T19:03:08,,,,0.0
1.0,Norway,0.0,2020-02-26T20:23:12,,,,0.0
1.0,Romania,0.0,2020-02-26T23:43:03,,,,0.0
1.0,Sri Lanka,0.0,2020-02-08T03:43:03,,,,1.0
1.0,Switzerland,0.0,2020-02-25T19:13:21,,,,0.0
1.0,US,0.0,2020-02-01T19:43:03,,,"Boston, MA",0.0
1.0,US,0.0,2020-02-21T05:13:09,,,"Humboldt County, CA",0.0
1.0,US,0.0,2020-02-01T19:53:03,,,"Los Angeles, CA",0.0
1.0,US,0.0,2020-02-05T21:53:02,,,"Madison, WI",0.0
1.0,US,0.0,2020-02-01T19:53:03,,,"Orange, CA",0.0
1.0,US,0.0,2020-02-21T23:13:16,,,"Sacramento County, CA",0.0
1.0,US,0.0,2020-02-13T18:53:02,,,"San Antonio, TX",0.0
1.0,US,0.0,2020-02-09T07:03:04,,,"Seattle, WA",1.0
1.0,US,0.0,2020-02-25T21:23:03,,,"Tempe, AZ",1.0
0.0,US,0.0,2020-02-24T23:33:02,,,"Lackland, TX (From Diamond Princess)",0.0
0.0,US,0.0,2020-02-24T23:33:02,,,"Omaha, NE (From Diamond Princess)",0.0
0.0,US,0.0,2020-02-24T23:33:02,,,"Travis, CA (From Diamond Princess)",0.0
65596.0,Mainland China,2641.0,2020-02-27T12:13:14,,,Hubei,23383.0
1766.0,South Korea,13.0,2020-02-27T12:03:04,,,,22.0
1347.0,Mainland China,7.0,2020-02-27T09:53:02,,,Guangdong,890.0
1272.0,Mainland China,20.0,2020-02-27T15:03:11,,,Henan,1068.0
1205.0,Mainland China,1.0,2020-02-27T12:43:02,,,Zhejiang,932.0
1017.0,Mainland China,4.0,2020-02-27T12:43:02,,,Hunan,804.0
989.0,Mainland China,6.0,2020-02-27T14:13:06,,,Anhui,792.0
934.0,Mainland China,1.0,2020-02-27T01:43:02,,,Jiangxi,754.0
756.0,Mainland China,6.0,2020-02-27T14:13:06,,,Shandong,387.0
705.0,Others,4.0,2020-02-26T19:33:02,,,Diamond Princess cruise ship,10.0
655.0,Italy,17.0,2020-02-27T23:23:02,,,,45.0
631.0,Mainland China,0.0,2020-02-27T14:13:06,,,Jiangsu,498.0
576.0,Mainland China,6.0,2020-02-27T23:23:02,,,Chongqing,401.0
534.0,Mainland China,3.0,2020-02-27T12:43:02,,,Sichuan,321.0
480.0,Mainland China,13.0,2020-02-27T12:43:02,,,Heilongjiang,270.0
410.0,Mainland China,5.0,2020-02-27T02:23:13,,,Beijing,248.0
337.0,Mainland China,3.0,2020-02-27T04:03:12,,,Shanghai,276.0
317.0,Mainland China,6.0,2020-02-27T12:43:02,,,Hebei,274.0
296.0,Mainland China,1.0,2020-02-27T10:03:07,,,Fujian,228.0
252.0,Mainland China,2.0,2020-02-27T10:03:07,,,Guangxi,161.0
245.0,Iran,26.0,2020-02-27T12:03:04,,,,49.0
245.0,Mainland China,1.0,2020-02-27T12:43:02,,,Shaanxi,195.0
214.0,Japan,4.0,2020-02-27T23:33:02,,,,22.0
174.0,Mainland China,2.0,2020-02-27T10:03:07,,,Yunnan,150.0
168.0,Mainland China,5.0,2020-02-27T10:03:07,,,Hainan,131.0
146.0,Mainland China,2.0,2020-02-27T00:43:02,,,Guizhou,112.0
136.0,Mainland China,3.0,2020-02-27T23:13:04,,,Tianjin,102.0
133.0,Mainland China,0.0,2020-02-27T23:13:04,,,Shanxi,107.0
121.0,Mainland China,1.0,2020-02-27T14:13:06,,,Liaoning,93.0
93.0,Mainland China,1.0,2020-02-27T12:43:02,,,Jilin,67.0
93.0,Singapore,0.0,2020-02-26T19:33:02,,,,62.0
92.0,Hong Kong,2.0,2020-02-27T09:53:02,,,Hong Kong,24.0
91.0,Mainland China,2.0,2020-02-26T14:13:10,,,Gansu,81.0
76.0,Mainland China,2.0,2020-02-27T12:43:02,,,Xinjiang,43.0
75.0,Mainland China,0.0,2020-02-27T23:33:02,,,Inner Mongolia,43.0
72.0,Mainland China,0.0,2020-02-27T10:03:07,,,Ningxia,68.0
46.0,Germany,0.0,2020-02-27T23:13:04,,,,16.0
43.0,Kuwait,0.0,2020-02-27T13:33:03,,,,0.0
42.0,US,0.0,2020-02-26T20:03:06,,,Unassigned Location (From Diamond Princess),0.0
40.0,Thailand,0.0,2020-02-26T07:23:03,,,,22.0
38.0,France,2.0,2020-02-27T22:13:10,,,,11.0
33.0,Bahrain,0.0,2020-02-26T21:03:07,,,,0.0
32.0,Taiwan,1.0,2020-02-26T12:23:04,,,Taiwan,5.0
23.0,Malaysia,0.0,2020-02-27T15:13:13,,,,18.0
18.0,Mainland China,0.0,2020-02-21T04:43:02,,,Qinghai,18.0
16.0,Vietnam,0.0,2020-02-25T08:53:02,,,,16.0
15.0,Spain,0.0,2020-02-27T13:23:02,,,,2.0
15.0,UK,0.0,2020-02-27T13:23:02,,,,8.0
13.0,United Arab Emirates,0.0,2020-02-22T14:53:02,,,,4.0
10.0,Macau,0.0,2020-02-27T12:43:02,,,Macau,8.0
8.0,Australia,0.0,2020-02-27T03:33:06,,,From Diamond Princess,0.0
8.0,Switzerland,0.0,2020-02-27T23:03:11,,,,0.0
7.0,Canada,0.0,2020-02-27T03:33:06,,,British Columbia,3.0
7.0,Iraq,0.0,2020-02-27T22:23:11,,,,0.0
7.0,Sweden,0.0,2020-02-27T20:33:02,,,,0.0
5.0,Australia,0.0,2020-02-21T05:43:02,,,Queensland,1.0
5.0,Canada,0.0,2020-02-27T22:43:02,,,"Toronto, ON",2.0
4.0,Australia,0.0,2020-02-13T17:53:03,,,New South Wales,4.0
4.0,Australia,0.0,2020-02-13T17:53:03,,,Victoria,4.0
4.0,Oman,0.0,2020-02-26T04:53:02,,,,0.0
3.0,Austria,0.0,2020-02-27T14:03:03,,,,0.0
3.0,Croatia,0.0,2020-02-26T20:03:06,,,,0.0
3.0,Greece,0.0,2020-02-27T14:03:03,,,,0.0
3.0,India,0.0,2020-02-16T07:43:02,,,,3.0
3.0,Israel,0.0,2020-02-27T14:03:03,,,,1.0
3.0,Philippines,1.0,2020-02-12T07:43:02,,,,1.0
2.0,Australia,0.0,2020-02-17T08:13:09,,,South Australia,2.0
2.0,Finland,0.0,2020-02-26T19:03:08,,,,1.0
2.0,Lebanon,0.0,2020-02-26T19:33:02,,,,0.0
2.0,Pakistan,0.0,2020-02-26T23:53:02,,,,0.0
2.0,Russia,0.0,2020-02-12T14:43:03,,,,2.0
2.0,US,0.0,2020-02-09T19:03:03,,,"Chicago, IL",2.0
2.0,US,0.0,2020-02-27T20:33:02,,,"Sacramento County, CA",0.0
2.0,US,0.0,2020-02-03T03:53:02,,,"San Benito, CA",0.0
2.0,US,0.0,2020-02-21T05:43:02,,,"San Diego County, CA",1.0
2.0,US,0.0,2020-02-21T05:23:04,,,"Santa Clara, CA",1.0
1.0,Afghanistan,0.0,2020-02-24T23:33:02,,,,0.0
1.0,Algeria,0.0,2020-02-25T23:43:03,,,,0.0
1.0,Belgium,0.0,2020-02-17T04:23:06,,,,1.0
1.0,Brazil,0.0,2020-02-26T23:53:02,,,,0.0
1.0,Cambodia,0.0,2020-02-12T07:43:02,,,,1.0
1.0,Canada,0.0,2020-02-12T18:53:03,,,"London, ON",1.0
1.0,Denmark,0.0,2020-02-27T16:23:03,,,,0.0
1.0,Egypt,0.0,2020-02-21T18:53:02,,,,0.0
1.0,Estonia,0.0,2020-02-27T16:23:03,,,,0.0
1.0,Georgia,0.0,2020-02-27T16:23:03,,,,0.0
1.0,Mainland China,0.0,2020-02-12T06:43:02,,,Tibet,1.0
1.0,Nepal,0.0,2020-02-12T14:43:03,,,,1.0
1.0,Netherlands,0.0,2020-02-27T21:13:10,,,,0.0
1.0,North Macedonia,0.0,2020-02-27T16:23:03,,,,0.0
1.0,Norway,0.0,2020-02-27T16:23:03,,,,0.0
1.0,Romania,0.0,2020-02-27T16:23:03,,,,0.0
1.0,San Marino,0.0,2020-02-27T21:13:10,,,,0.0
1.0,Sri Lanka,0.0,2020-02-08T03:43:03,,,,1.0
1.0,US,0.0,2020-02-01T19:43:03,,,"Boston, MA",0.0
1.0,US,0.0,2020-02-21T05:13:09,,,"Humboldt County, CA",0.0
1.0,US,0.0,2020-02-01T19:53:03,,,"Los Angeles, CA",0.0
1.0,US,0.0,2020-02-05T21:53:02,,,"Madison, WI",0.0
1.0,US,0.0,2020-02-01T19:53:03,,,"Orange, CA",0.0
1.0,US,0.0,2020-02-13T18:53:02,,,"San Antonio, TX",0.0
1.0,US,0.0,2020-02-09T07:03:04,,,"Seattle, WA",1.0
1.0,US,0.0,2020-02-25T21:23:03,,,"Tempe, AZ",1.0
0.0,US,0.0,2020-02-24T23:33:02,,,"Lackland, TX (From Diamond Princess)",0.0
0.0,US,0.0,2020-02-24T23:33:02,,,"Omaha, NE (From Diamond Princess)",0.0
0.0,US,0.0,2020-02-24T23:33:02,,,"Travis, CA (From Diamond Princess)",0.0
65914.0,Mainland China,2682.0,2020-02-28T00:43:01,,,Hubei,26403.0
2337.0,South Korea,13.0,2020-02-28T08:53:03,,,,22.0
1348.0,Mainland China,7.0,2020-02-28T08:53:03,,,Guangdong,935.0
1272.0,Mainland China,20.0,2020-02-28T09:23:02,,,Henan,1112.0
1205.0,Mainland China,1.0,2020-02-28T10:03:12,,,Zhejiang,975.0
1017.0,Mainland China,4.0,2020-02-28T09:13:10,,,Hunan,830.0
990.0,Mainland China,6.0,2020-02-28T04:43:02,,,Anhui,821.0
935.0,Mainland China,1.0,2020-02-28T01:13:11,,,Jiangxi,790.0
888.0,Italy,21.0,2020-02-28T20:13:09,,,,46.0
756.0,Mainland China,6.0,2020-02-28T09:23:02,,,Shandong,405.0
705.0,Others,6.0,2020-02-28T20:53:02,,,Diamond Princess cruise ship,10.0
631.0,Mainland China,0.0,2020-02-28T08:53:03,,,Jiangsu,515.0
576.0,Mainland China,6.0,2020-02-28T23:23:03,,,Chongqing,422.0
538.0,Mainland China,3.0,2020-02-28T09:23:02,,,Sichuan,338.0
480.0,Mainland China,13.0,2020-02-28T04:43:02,,,Heilongjiang,283.0
410.0,Mainland China,7.0,2020-02-28T02:23:05,,,Beijing,257.0
388.0,Iran,34.0,2020-02-28T15:43:03,,,,73.0
337.0,Mainland China,3.0,2020-02-28T04:53:03,,,Shanghai,279.0
318.0,Mainland China,6.0,2020-02-28T08:53:03,,,Hebei,277.0
296.0,Mainland China,1.0,2020-02-28T09:13:10,,,Fujian,235.0
252.0,Mainland China,2.0,2020-02-28T09:13:10,,,Guangxi,168.0
245.0,Mainland China,1.0,2020-02-28T08:53:03,,,Shaanxi,199.0
228.0,Japan,4.0,2020-02-28T12:43:02,,,,22.0
174.0,Mainland China,2.0,2020-02-28T05:03:09,,,Yunnan,156.0
168.0,Mainland China,5.0,2020-02-28T08:53:03,,,Hainan,133.0
146.0,Mainland China,2.0,2020-02-27T00:43:02,,,Guizhou,112.0
136.0,Mainland China,3.0,2020-02-27T23:13:04,,,Tianjin,102.0
133.0,Mainland China,0.0,2020-02-28T23:23:03,,,Shanxi,112.0
121.0,Mainland China,1.0,2020-02-27T14:13:06,,,Liaoning,93.0
94.0,Hong Kong,2.0,2020-02-28T10:03:12,,,Hong Kong,30.0
93.0,Mainland China,1.0,2020-02-28T08:53:03,,,Jilin,73.0
93.0,Singapore,0.0,2020-02-26T19:33:02,,,,62.0
91.0,Mainland China,2.0,2020-02-28T02:33:02,,,Gansu,82.0
76.0,Mainland China,3.0,2020-02-28T07:43:02,,,Xinjiang,52.0
75.0,Mainland China,0.0,2020-02-28T07:23:03,,,Inner Mongolia,45.0
72.0,Mainland China,0.0,2020-02-27T10:03:07,,,Ningxia,68.0
57.0,France,2.0,2020-02-28T20:13:09,,,,11.0
48.0,Germany,0.0,2020-02-28T00:13:18,,,,16.0
45.0,Kuwait,0.0,2020-02-28T16:23:03,,,,0.0
44.0,US,0.0,2020-02-28T20:03:03,,,Unassigned Location (From Diamond Princess),0.0
41.0,Thailand,0.0,2020-02-28T07:53:02,,,,28.0
36.0,Bahrain,0.0,2020-02-28T15:33:03,,,,0.0
34.0,Taiwan,1.0,2020-02-28T07:13:08,,,Taiwan,6.0
32.0,Spain,0.0,2020-02-28T15:33:03,,,,2.0
23.0,Malaysia,0.0,2020-02-27T15:13:13,,,,18.0
20.0,UK,0.0,2020-02-28T20:13:09,,,,8.0
19.0,United Arab Emirates,0.0,2020-02-28T04:13:09,,,,5.0
18.0,Mainland China,0.0,2020-02-21T04:43:02,,,Qinghai,18.0
16.0,Vietnam,0.0,2020-02-25T08:53:02,,,,16.0
